source_Id,mapping_provenance,wikidata_uri,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_changeNote,source_instance_of,source_notation
http://hdl.handle.net/11459/CCR_C-5230_cd724425-05ea-fbac-27d0-7d9b63259d3a,manually-validated,http://www.wikidata.org/entity/Q66363776,familyStructure,Information about family structure of actor,5230,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5230,0,familyStructure
http://hdl.handle.net/11459/CCR_C-5253_3ab4ec91-be6b-5cba-6882-7346d7053ed8,manually-validated,http://www.wikidata.org/entity/Q38073102,Year of Publication,a calendar year specified usually by a number; of a published work (source: http://www.merriam-webster.com/dictionary/year http://www.merriam-webster.com/dictionary/publication),5253,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5253,0,yearOfPublication-5253
http://hdl.handle.net/11459/CCR_C-5254_278735a8-d13a-1743-afea-04a3b95003bc,manually-found,https://www.wikidata.org/wiki/Q578,Century of Publication,a period of 100 years especially of the Christian era or of the preceding period of human history ; of a published work (source: http://www.merriam-webster.com/dictionary/century http://www.merriam-webster.com/dictionary/publication),5254,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5254,0,centuryOfPublication
http://hdl.handle.net/11459/CCR_C-5255_c793e955-c6d7-b4be-39b0-2f434499edf1,manually-validated,http://www.wikidata.org/entity/Q177220,Singer,name of one that sings (not necessarily trained) (source: http://www.merriam-webster.com/dictionary/singer),5255,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5255,0,singerName
http://hdl.handle.net/11459/CCR_C-5257_6572a4ea-cc70-c721-bbd8-2f6c28cc71a1,manually-validated,http://www.wikidata.org/entity/Q110064475,Date of Recording,"the time (day) at which a recording occurs, i.e.: to cause (as sound, visual images, or data) to be registered on something (as a disc or magnetic tape) in reproducible form (source: http://www.merriam-webster.com/dictionary/date?show=1&t=1339501865 http://www.merriam-webster.com/dictionary/recording)",5257,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5257,0,dateOfRecording
http://hdl.handle.net/11459/CCR_C-5258_c9a21fcc-1d38-8f23-ef0d-6e342209ea89,manually-validated,http://www.wikidata.org/entity/Q372474,Colophon,an inscription placed at the end of a book or manuscript usually with facts relative to its production (source: http://www.merriam-webster.com/dictionary/colophon),5258,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5258,0,colophon
http://hdl.handle.net/11459/CCR_C-5262_0f597fc8-f18f-0bf2-5e0a-4be05ca97c37,manually-validated,http://www.wikidata.org/prop/P123,Publisher,one that publishes something; especially : a person or corporation whose business is publishing (to produce or release for distribution; specifically: print) (source: http://www.merriam-webster.com/dictionary/publisher http://www.merriam-webster.com/dictionary/publishes),5262,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5262,0,publisher
http://hdl.handle.net/11459/CCR_C-5263_b63ccb5c-e816-38dc-110a-cb8cd882c816,manually-validated,http://www.wikidata.org/entity/Q175151,Printer,one that prints: a person engaged in printing (especially of books) (source: http://www.merriam-webster.com/dictionary/printer),5263,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5263,0,printer
http://hdl.handle.net/11459/CCR_C-5266_a04d43f1-87f9-bf44-4d41-a39dfad2621a,isocatId-matches,http://www.wikidata.org/entity/Q830012,transitivity,A property of verbs that relates to whether a verb can take direct objects and how many such objects a verb can take. (source: http://en.wikipedia.org/wiki/Transitivity_(grammar)),5266,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5266,0,transitivity
http://hdl.handle.net/11459/CCR_C-5270_fb6d76ec-f774-acba-67b7-c5b7fdafeda3,manually-validated,http://www.wikidata.org/entity/Q131288,immigration,To enter and settle in a country or region to which one is not native,5270,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5270,0,immigration
http://hdl.handle.net/11459/CCR_C-5278_241aa5b9-8c3a-5a49-d977-f1df1b0d7c5f,isocatId-matches,http://www.wikidata.org/entity/Q262501,deponent verb,A verb with a passive morphology but functioning as an active verb. (source: STO),5278,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5278,0,deponentVerb
http://hdl.handle.net/11459/CCR_C-5298_47f25896-9347-c87e-f906-5f7415a1af89,manually-validated,http://www.wikidata.org/entity/Q166142,application,provides information about an application which has acted upon the document. (source: TEI P5 2.1.0),5298,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5298,0,application
http://hdl.handle.net/11459/CCR_C-5299_ecc21f39-847d-c2cc-6ce9-84061b7815a7,manually-found,https://www.wikidata.org/wiki/Q853614,ident,"Supplies an identifier for the application, independent of its version number or display name. (source: TEI P5 2.1.0)",5299,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5299,0,applicationIdent
http://hdl.handle.net/11459/CCR_C-5300_4109a690-6eb2-c247-22e2-63567781a20e,manually-found,https://www.wikidata.org/wiki/Q114469879,version,"Supplies a version number for the application, independent of its identifier or display name. (source: TEI P5 2.1.0)",5300,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5300,0,applicationVersion
http://hdl.handle.net/11459/CCR_C-5302_8dfad601-5387-7317-57d1-1f0e65b75af2,manually-validated,https://www.wikidata.org/wiki/Property:P7228,availability,"supplies information about the availability of a text, for example any restrictions on its use or distribution, its copyright status, any licence applying to it, etc. (source: TEI P5 2.1.0)",5302,y,availability,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5302,0,availabilityTEI
http://hdl.handle.net/11459/CCR_C-5313_211d6935-b039-63cd-570b-404ac23f24df,isocatId-matches,http://www.wikidata.org/entity/Q5962346,classification scheme,identifies the classification scheme within which the set of categories concerned is defined (source: TEI P5 2.1.0),5313,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5313,0,catRefScheme
http://hdl.handle.net/11459/CCR_C-5314_4e14064c-55a3-f609-3f0c-051f80e65599,manually-validated,https://www.wikidata.org/wiki/Q1150070,change,"documents a change or set of changes made during the production of a source document, or during the revision of an electronic file. (source: TEI P5 2.1.0)",5314,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5314,0,change
http://hdl.handle.net/11459/CCR_C-5332_4ec29a98-77b9-852f-67a4-1d4d3c225067,manually-validated,http://www.wikidata.org/entity/Q60614978,distributor,supplies the name of a person or other agency responsible for the distribution of a text. (source: TEI P5 2.1.0),5332,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5332,0,distributor
http://hdl.handle.net/11459/CCR_C-5333_9a321546-abde-933c-64ee-2da43ba734a3,manually-found,https://www.wikidata.org/wiki/Q3331189,edition,describes the particularities of one edition of a text. (source: TEI P5 2.1.0),5333,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5333,0,editionCharacteristics
http://hdl.handle.net/11459/CCR_C-5334_6f64e4d6-7b42-4152-c0c6-5b014f25308c,manually-validated,http://www.wikidata.org/entity/Q117090383,edition statement,groups information relating to one edition of a text. (source: TEI P5 2.1.0),5334,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5334,0,editionStmt
http://hdl.handle.net/11459/CCR_C-5337_dcc36580-999f-8d14-9d17-4d6d9ed7f342,manually-validated,http://www.wikidata.org/entity/Q389408,extent,"describes the approximate size of a text as stored on some carrier medium, whether digital or non-digital, specified in any convenient units. (source: TEI P5 2.1.0)",5337,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5337,0,extent
http://hdl.handle.net/11459/CCR_C-5339_9632ff8d-1abc-bc9a-dd61-867598a01d8f,manually-validated,http://www.wikidata.org/entity/Q5509032,funding body,"specifies the name of an individual, institution, or organization responsible for the funding of a project or text. (source: TEI P5 2.1.0)",5339,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5339,0,fundingBody
http://hdl.handle.net/11459/CCR_C-5343_024e3870-9400-ac91-4a42-1f61561b1b2d,isocatId-matches,http://www.wikidata.org/entity/Q1922471,Military Grid Reference System,"the values supplied are geospatial entity object codes, based on (source: TEI P5 2.1.0)",5343,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5343,0,geoDeclDatumMGRS
http://hdl.handle.net/11459/CCR_C-5347_979cbc12-e1ae-a12d-514a-345653e0b719,manually-found,https://www.wikidata.org/wiki/Q11994045,hyphenation,summarizes the way in which hyphenation in a source text has been treated in an encoded version of it. (source: TEI P5 2.1.0),5347,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5347,0,hyphenationHow
http://hdl.handle.net/11459/CCR_C-5353_4d1e6d19-15c0-0959-0b13-d9a57cd6cc86,isocatId-matches,http://www.wikidata.org/entity/Q853614,identifier,"supplies any form of identifier used to identify some object, such as a bibliographic item, a person, a title, an organization, etc. in a standardized way. (source: TEI P5 2.1.0)",5353,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5353,0,idno
http://hdl.handle.net/11459/CCR_C-5356_d4d861f6-e302-9b13-5ab5-f8ba171cc258,manually-validated,http://www.wikidata.org/entity/Q4919820,keywords,contains a list of keywords or phrases identifying the topic or nature of a text. (source: TEI P5 2.1.0),5356,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5356,0,keywords
http://hdl.handle.net/11459/CCR_C-5357_a0e5136b-c741-d7a7-960a-593346bf8d11,isocatId-matches,http://www.wikidata.org/entity/Q1469824,controlled vocabulary,identifies the controlled vocabulary within which the set of keywords concerned is defined. (source: TEI P5 2.1.0),5357,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5357,0,keywordsScheme
http://hdl.handle.net/11459/CCR_C-5358_3cd089fe-ad03-6181-b20c-635ea41ed818,manually-found,https://www.wikidata.org/wiki/Q34770,language,characterizes a single language or sublanguage used within a text. (source: TEI P5 2.1.0),5358,y,languageCode,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5358,0,languageSublanguage
http://hdl.handle.net/11459/CCR_C-5359_e1a8cf59-1acf-a120-c576-53616acf063a,isocatId-matches,http://www.wikidata.org/entity/Q2092812,language identifier,"Supplies a language code constructed as defined in BCP 47 which is used to identify the language documented by this element, and which is referenced by the global xml:lang attribute. (source: TEI P5 2.1.0)",5359,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5359,0,languageIdent
http://hdl.handle.net/11459/CCR_C-5362_8cffd964-f57e-09ed-daed-eeabbf2d22c0,manually-found,https://www.wikidata.org/wiki/Q79719,licence,contains information about a licence or other legal agreement applicable to the text. (source: TEI P5 2.1.0),5362,y,availability,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5362,0,licence
http://hdl.handle.net/11459/CCR_C-5363_f97d09bf-e659-0d67-ae6f-74f417fb77e6,isocatId-matches,http://www.wikidata.org/entity/Q873636,namespace,supplies the formal name of the namespace to which the elements documented by its children belong. (source: TEI P5 2.1.0),5363,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5363,0,namespace
http://hdl.handle.net/11459/CCR_C-5364_92cf9a34-fbd8-7288-0da0-970be9e240b3,manually-validated,http://www.wikidata.org/entity/Q82799,name,the full formal name of the namespace concerned. (source: TEI P5 2.1.0),5364,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5364,0,namespaceName
http://hdl.handle.net/11459/CCR_C-5390_a7db72ce-70e5-7ee5-0e82-a4edc64af16e,isocatId-matches,http://www.wikidata.org/entity/Q1756348,stanza,"stanzas within a poem, book, or canto. (source: TEI P5 2.1.0)",5390,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5390,0,refStateUnitStanza
http://hdl.handle.net/11459/CCR_C-5411_46cafad1-c922-53c9-e801-4cca780bb4b1,manually-found,https://www.wikidata.org/wiki/Q1948408,segmentation,"describes the principles according to which the text has been segmented, for example into sentences, tone-units, graphemic strata, etc. (source: TEI P5 2.1.0)",5411,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5411,0,segmentationPrinciples
http://hdl.handle.net/11459/CCR_C-5413_c864609d-6804-1515-d256-d34be2416372,manually-found,https://www.wikidata.org/wiki/Property:P144,source description,"describes the source from which an electronic text was derived or generated, typically a bibliographic description in the case of a digitized text, or a phrase such as ""born digital"" for a text which has no previous existence. (source: TEI P5 2.1.0)",5413,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5413,0,sourceDesc
http://hdl.handle.net/11459/CCR_C-5414_55fd7a9e-edae-d8ad-a64f-c8e1058e7a6d,manually-validated,https://www.wikidata.org/wiki/Property:P859,sponsor,specifies the name of a sponsoring organization or institution. (source: TEI P5 2.1.0),5414,y,projectName,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5414,0,sponsor
http://hdl.handle.net/11459/CCR_C-5427_29063663-5799-3588-bb4f-e852c37e6c97,manually-validated,http://www.wikidata.org/entity/Q102190569,text classification,"groups information which describes the nature or topic of a text in terms of a standard classification scheme, thesaurus, etc. (source: TEI P5 2.1.0)",5427,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5427,0,textClass
http://hdl.handle.net/11459/CCR_C-5428_65670fd6-3426-68ac-8f29-faef6ffd02ce,manually-validated,http://www.wikidata.org/entity/Q60558001,title statement,groups information about the title of a work and those responsible for its content. (source: TEI P5 2.1.0),5428,y,name,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5428,0,titleStmt
http://hdl.handle.net/11459/CCR_C-5435_155a7fae-a941-e6a8-4b63-4f6d1bd0c2aa,isocatId-matches,http://www.wikidata.org/entity/Q1144928,file name,Indication of the name of a file. (source: NaLiDa),5435,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5435,0,fileName
http://hdl.handle.net/11459/CCR_C-5436_6ab57c2c-5f8d-3561-6db6-d75da23d2637,manually-found,https://www.wikidata.org/wiki/Q658349,metadata tag,a non-hierarchical keyword or term assigned to a piece of information (source: http://en.wikipedia.org/wiki/Tag_(metadata)),5436,y,keywords,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5436,0,metadataTag
http://hdl.handle.net/11459/CCR_C-5446_9ea1ba83-090b-451e-3ee7-6a81ecaf07ac,manually-validated,http://www.wikidata.org/entity/Q1415187,agent,a person or thing that acts or has the power to act (source: Collins English Dictionary - Complete & Unabridged 10th Edition),5446,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5446,0,agent
http://hdl.handle.net/11459/CCR_C-5447_84ab1cc3-c878-54fa-dab0-51b459b8f2c1,manually-validated,http://www.wikidata.org/entity/Q170212,patient,a person or thing that is the recipient of some action (source: Collins English Dictionary - Complete & Unabridged 10th Edition),5447,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5447,0,patient
http://hdl.handle.net/11459/CCR_C-5452_61948224-3479-7414-28b4-dd886be68320,isocatId-matches,http://www.wikidata.org/entity/Q125953445,extent marker,It indicates the amount of change occurring from an action. (source: PropBank annotation guidelines),5452,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5452,0,extentMarker
http://hdl.handle.net/11459/CCR_C-5462_6adebc97-c33b-7c9d-b0f3-a8b8ded5fdbd,isocatId-matches,http://www.wikidata.org/entity/Q6256,country,country of origin (source: Arthurian Fiction),5462,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5462,0,countryOrigin
http://hdl.handle.net/11459/CCR_C-5470_264bbec8-0f10-7126-2925-23fe2594b0da,manually-validated,http://www.wikidata.org/prop/P276,location,physical location of an object (source: Arthurian Fiction),5470,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5470,0,locationGeneral
http://hdl.handle.net/11459/CCR_C-5486_795b95d5-bebc-eaf3-c264-cf4a369f34d6,manually-validated,http://www.wikidata.org/entity/Q8236,literacy,Information bout the ability to read an write,5486,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5486,0,literacy
http://hdl.handle.net/11459/CCR_C-5505_684adcc1-a842-b03d-2c89-584437731a3e,isocatId-matches,http://www.wikidata.org/entity/Q115792429,Lexical Entry,Container to represent the LMF Lexical Entry Class which represents a lexeme in a given language (source: LMF),5505,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5505,0,lexicalEntry
http://hdl.handle.net/11459/CCR_C-5509_49d08a21-ac57-b4a0-b951-9e973f2048ff,manually-found,https://www.wikidata.org/wiki/Q278059,alaw coding,"An A-law algorithm is a standard companding algorithm, used in European digital communications systems to optimize, i.e., modify, the dynamic range of an analog signal for digitizing. (source: http://en.wikipedia.org/wiki/Alaw)",5509,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5509,0,alaw
http://hdl.handle.net/11459/CCR_C-5510_bbf82aa8-440f-f9aa-414d-cf0327bd06bb,manually-found,https://www.wikidata.org/wiki/Q311989,mlaw coding,"The µ-law algorithm (sometimes written ""mu-law"", or misspelled ""u-law"") is a companding algorithm, primarily used in the digital telecommunication systems of North America and Japan. (source: http://en.wikipedia.org/wiki/%CE%9C-law algorithm)",5510,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5510,0,mlaw
http://hdl.handle.net/11459/CCR_C-5511_72024d49-98cd-c8c8-4230-3e9a9be7a03e,isocatId-matches,http://www.wikidata.org/entity/Q13043846,pulse code modulation,Pulse-code modulation (PCM) is a method used to digitally represent sampled analog signals. (source: http://en.wikipedia.org/wiki/Pulse code modulation),5511,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5511,0,pcm
http://hdl.handle.net/11459/CCR_C-5512_85d9121b-8109-2a32-4300-601190455645,manually-found,https://www.wikidata.org/wiki/Q28205722,signed integer,signed integers are defined as all negative and positive numbers including zero. (source: http://en.wikipedia.org/wiki/Signed number representations),5512,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5512,0,signedInteger
http://hdl.handle.net/11459/CCR_C-5513_1137e774-26b5-2a51-9972-212bd7f21a1f,manually-found,https://www.wikidata.org/wiki/Q24839051,unsigned integer,unsigned integers are defined as all positive numbers including zero. (source: http://en.wikipedia.org/wiki/Natural number),5513,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5513,0,unsignedInteger
http://hdl.handle.net/11459/CCR_C-5515_cf1bf659-38aa-fdec-0b5b-95448672aeb6,isocatId-matches,http://www.wikidata.org/entity/Q2869,adaptive differential pulse code modulation,lossless signal encoding by predicting the next sample value (source: http://en.wikipedia.org/wiki/Adaptive Differential Pulse Code Modulation),5515,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5515,0,adpcm
http://hdl.handle.net/11459/CCR_C-5520_d7d87a12-7b39-0364-795b-69347ede7de7,isocatId-matches,http://www.wikidata.org/entity/Q202444,given name,name given at birth or at baptism (source: American Heritage Dictionary),5520,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5520,0,givenName
http://hdl.handle.net/11459/CCR_C-5521_8f30e11f-1bff-420e-511b-2b5893bdc37c,manually-validated,http://www.wikidata.org/entity/Q101352,family name,"part of a person's name which has been passed, according to law or custom, from one or both parents to their children. (source: http://en.wikipedia.org/wiki/Family_name)",5521,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5521,0,familyNameDescendant
http://hdl.handle.net/11459/CCR_C-5543_8dceaef3-1489-ed9a-3bab-9459ed8ac96c,manually-found,https://www.wikidata.org/wiki/Q18658526,PlaceOfDeath,The geographical location somebody died (source: JVD),5543,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5543,0,placeOfDeath
http://hdl.handle.net/11459/CCR_C-5547_856b5d69-84dd-ce72-7f88-043bb51f749a,manually-validated,http://www.wikidata.org/entity/Q29882054,Initials,The first letter of each word in a full name. (source: http://www.merriam-webster.com/dictionary/initials),5547,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5547,0,initials
http://hdl.handle.net/11459/CCR_C-5557_af316698-4657-30f3-29c0-3bfc7d3eb21a,manually-found,https://www.wikidata.org/wiki/Q107478770,DocumentSubType,A further specification of the type of document at hand. (source: JVD),5557,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5557,0,documentSubType
http://hdl.handle.net/11459/CCR_C-5563_eef43aee-6ca8-5ba2-2e21-c3d0344bb3e9,manually-found,https://www.wikidata.org/wiki/Q2221906,Location,A point or an area on the Earth's surface or elsewhere (source: http://en.wikipedia.org/wiki/Place_%28geography%29),5563,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5563,0,locationEarth
http://hdl.handle.net/11459/CCR_C-5580_03e458f2-f873-8645-76eb-40e001b6c1ac,manually-found,https://www.wikidata.org/wiki/Q7884789,place name,"The name of an administrative or geographical unit at the level of villages, towns and cities. (source: Dirk Roorda)",5580,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5580,0,placeNameAdminGeo
http://hdl.handle.net/11459/CCR_C-5582_0d7dc9e3-e288-56f8-2d9e-c91ae59f436f,manually-validated,http://www.wikidata.org/entity/Q34027,geoLatitude,"In geography, latitude is a geographic coordinate that specifies the north-south position of a point on the Earth's surface. (source: http://en.wikipedia.org/wiki/Latitude)",5582,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5582,0,geoLatitude
http://hdl.handle.net/11459/CCR_C-5583_8be52a01-2494-9656-bfef-39e7f748d104,manually-found,https://www.wikidata.org/wiki/Q36477,geoLongitude,Longitude is a geographic coordinate that specifies the east-west position of a point on the Earth's surface. (source: http://en.wikipedia.org/wiki/Longitude),5583,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5583,0,geoLongitude
http://hdl.handle.net/11459/CCR_C-5584_0204e042-4aed-b069-3207-8a3383ea016a,isocatId-matches,http://www.wikidata.org/entity/Q27916659,historical location,"Specification of a historical place on earth either by names of town, district and country, or by geographical coordinates, or by any combination of these. It invokes the categories placeName, districtName, country, geoLatitude and geoLongitude to specify these parts. (source: Dirk Roorda)",5584,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5584,0,historicalLocation
http://hdl.handle.net/11459/CCR_C-5592_3e045756-ce3f-1a2a-61fa-7936a2c43fc5,isocatId-matches,http://www.wikidata.org/entity/Q13475484,reflexive verb,A true reflexive verb consisting of a verb and a reflexive pronoun which together form a unit (source: STO),5592,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5592,0,reflexiveVerb
http://hdl.handle.net/11459/CCR_C-5614_8dff2714-87f1-b8df-6a80-b9892898150d,manually-found,https://www.wikidata.org/wiki/Q2092198,corop area,"A COROP-area is a regional area within the Netherlands. These regions are used for analytical purposes by, among others, Statistics Netherlands. The Dutch abbreviation stands for Coördinatiecommissie Regionaal Onderzoeksprogramma, literally the Coordination Commission Regional Research Programme. (source: Wikipedia (2012-12-04))",5614,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5614,0,coropArea
http://hdl.handle.net/11459/CCR_C-5616_c39f4629-3f14-8ceb-f613-0610d30a5ff0,manually-validated,https://www.wikidata.org/wiki/Property:P6570,number of words,Indication of the number of words in a resource. (source: CLARIN),5616,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5616,0,numberOfWordsResource
http://hdl.handle.net/11459/CCR_C-5617_816886fc-aad5-9d7f-dc0d-c4de75878994,manually-validated,http://www.wikidata.org/entity/Q332438,absolute frequency,In statistics the total number of items independent of the total size of the sample (source: CLARIN),5617,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5617,0,absoluteFrequency
http://hdl.handle.net/11459/CCR_C-5618_781c0269-d942-e633-13a0-a8da5771c637,manually-validated,http://www.wikidata.org/entity/Q5374249,relative frequency,indication of the total size of the sample divided by the absolute frequency of an item. (source: CLARIN),5618,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5618,0,relativeFrequency
http://hdl.handle.net/11459/CCR_C-5644_ea415329-2992-eac9-d6ac-e029ed5387c3,manually-validated,http://www.wikidata.org/entity/Q614112,Number of Items,indicates the total number of items after a count process (source: CLARIN),5644,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5644,0,numberOfItems
http://hdl.handle.net/11459/CCR_C-5652_819c3336-b9cb-edb4-ca86-20faa8645826,manually-validated,http://www.wikidata.org/entity/Q43249,Morphemes,Source text unit divided into morphemes. (source: Toolbox),5652,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5652,0,morphemes
http://hdl.handle.net/11459/CCR_C-5660_fd969968-40b8-5fa1-c08d-7de524996ba0,isocatId-matches,http://www.wikidata.org/entity/Q82042,part of speech,Classifies a headword according to part of speech. (source: As employed by the Ancient Greek Lexicography Team at Leiden University (http://www.hum.leidenuniv.nl/gltc/woordenboek/).),5660,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5660,0,partOfSpeechHeadword
http://hdl.handle.net/11459/CCR_C-5665_b2cc524e-c126-49d2-1b28-6b6d695fbc8f,manually-validated,http://www.wikidata.org/entity/Q183046,meaning,Contains all information about the meaning and use of the entry. (source: As employed by the Ancient Greek Lexicography Team at Leiden University (http://www.hum.leidenuniv.nl/gltc/woordenboek/).),5665,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5665,0,meaning
http://hdl.handle.net/11459/CCR_C-5668_e4bd514d-f803-f15d-0e1b-a7a09e460786,isocatId-matches,http://www.wikidata.org/entity/Q206287,Quotation,Rendering of one or more words from an original text. (source: As employed by the Ancient Greek Lexicography Team at Leiden University (http://www.hum.leidenuniv.nl/gltc/woordenboek/).),5668,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5668,0,quotation
http://hdl.handle.net/11459/CCR_C-5679_c1db52a3-06c5-1e48-edec-6866acef3539,manually-validated,http://www.wikidata.org/entity/Q1141160,header,A page header (or simply header) is text that is separated from the main body of text and appears at the top of a printed page. (source: http://en.wikipedia.org/wiki/Page_header),5679,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5679,0,header
http://hdl.handle.net/11459/CCR_C-5681_27cc64fa-5ca4-b61e-c5a0-a508d661fc28,manually-validated,http://www.wikidata.org/entity/Q15846545,category,a division within a system of classification (source: http://www.merriam-webster.com/dictionary/category),5681,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5681,0,categoryEmptyDef
http://hdl.handle.net/11459/CCR_C-5682_bff9e53f-17c7-d29d-8826-6a3b4f94a512,manually-validated,http://www.wikidata.org/entity/Q775593,Language impairment,Indicates the manner in which a child's language develops,5682,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5682,0,languageImpairmentStatus
http://hdl.handle.net/11459/CCR_C-5683_525f2d1e-59a2-fe57-6083-8da2201b728e,manually-validated,http://www.wikidata.org/entity/Q10779529,bilingual,Indicates whether the participant speaks one or two languages,5683,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5683,0,bilingualParticipant
http://hdl.handle.net/11459/CCR_C-5690_b81f5894-575b-8963-da26-58076a7f31eb,manually-validated,http://www.wikidata.org/entity/Q4897819,role,Role of the speaker at the moment of this particular speech. (source: Maarten Marx),5690,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5690,0,roleSpeaker
